"연령별","체류자격별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"66세","연구","남자","","","1","","","","1",
"66세","연구","여자","","","0","","","","0",
"66세","기술지도","계","","1","","","","1","",
"66세","기술지도","남자","","1","","","","1","",
"66세","기술지도","여자","","0","","","","0","",
"66세","특정활동","계","","4","6","","8","","1",
"66세","특정활동","남자","","4","6","","6","","1",
"66세","특정활동","여자","","0","0","","2","","0",
"66세","방문동거","계","","216","69","89","93","136","110",
"66세","방문동거","남자","","76","36","40","47","75","50",
"66세","방문동거","여자","","140","33","49","46","61","60",
"66세","거주","계","","3","6","","9","4","10",
"66세","거주","남자","","2","5","","2","3","7",
"66세","거주","여자","","1","1","","7","1","3",
"66세","동반","계","","2","4","6","4","2","3",
"66세","동반","남자","","1","1","0","2","1","2",
"66세","동반","여자","","1","3","6","2","1","1",
"66세","재외동포","계","","734","1112","1482","1747","1739","1933",
"66세","재외동포","남자","","390","552","673","819","789","848",
"66세","재외동포","여자","","344","560","809","928","950","1085",
"66세","영주","계","","19","42","45","50","58","61",
"66세","영주","남자","","9","17","28","27","36","29",
"66세","영주","여자","","10","25","17","23","22","32",
"66세","결혼이민","계","","17","10","13","20","18","12",
"66세","결혼이민","남자","","11","4","9","18","10","8",
"66세","결혼이민","여자","","6","6","4","2","8","4",
"66세","기타","계","","","","4","","1","",
"66세","기타","남자","","","","0","","1","",
"66세","기타","여자","","","","4","","0","",
"66세","방문취업","계","","81","51","30","39","14","2",
"66세","방문취업","남자","","44","32","22","26","7","1",
"66세","방문취업","여자","","37","19","8","13","7","1",
"66세","관광상륙","계","","1","1","","1","3","2",
"66세","관광상륙","남자","","1","1","","1","1","2",
"66세","관광상륙","여자","","0","0","","0","2","0",
"67세","총계","계","","1050","1302","1461","1884","1996","2045",
"67세","총계","남자","","503","644","669","898","905","926",
"67세","총계","여자","","547","658","792","986","1091","1119",
"67세","공무","계","","","1","1","","1","2",
"67세","공무","남자","","","0","1","","0","1",
"67세","공무","여자","","","1","0","","1","1",
"67세","사증면제","계","","15","16","10","31","11","17",
"67세","사증면제","남자","","7","6","4","17","3","8",
"67세","사증면제","여자","","8","10","6","14","8","9",
"67세","관광통과","계","","78","97","107","111","84","84",
"67세","관광통과","남자","","37","43","54","49","35","40",
"67세","관광통과","여자","","41","54","53","62","49","44",
"67세","단기방문","계","","123","130","116","155","134","109",
"67세","단기방문","남자","","39","51","56","58","48","45",
"67세","단기방문","여자","","84","79","60","97","86","64",
"67세","유학","계","","","","1","","","",
"67세","유학","남자","","","","0","","","",
"67세","유학","여자","","","","1","","","",
"67세","종교","계","","4","4","2","1","2","6",
"67세","종교","남자","","1","1","1","1","1","2",
"67세","종교","여자","","3","3","1","0","1","4",
"67세","주재","계","","","","1","","","",
"67세","주재","남자","","","","1","","","",
"67세","주재","여자","","","","0","","","",
"67세","기업투자","계","","1","","","","1","1",
"67세","기업투자","남자","","1","","","","1","1",
"67세","기업투자","여자","","0","","","","0","0",
"67세","무역경영","계","","4","5","6","2","4","2",
"67세","무역경영","남자","","4","5","6","2","4","2",
"67세","무역경영","여자","","0","0","0","0","0","0",
"67세","교수","계","","","","1","","","",
"67세","교수","남자","","","","1","","","",
"67세","교수","여자","","","","0","","","",
"67세","회화지도","계","","1","","","","1","",
"67세","회화지도","남자","","1","","","","0","",
"67세","회화지도","여자","","0","","","","1","",
"67세","연구","계","","1","","","1","1","",
"67세","연구","남자","","1","","","1","1","",
"67세","연구","여자","","0","","","0","0","",
"67세","기술지도","계","","","1","","","","1",
"67세","기술지도","남자","","","1","","","","1",
"67세","기술지도","여자","","","0","","","","0",
"67세","특정활동","계","","3","2","3","2","3","3",
"67세","특정활동","남자","","2","2","3","2","3","2",
"67세","특정활동","여자","","1","0","0","0","0","1",
"67세","방문동거","계","","184","58","50","79","123","109",
"67세","방문동거","남자","","60","25","16","41","62","66",
"67세","방문동거","여자","","124","33","34","38","61","43",
"67세","거주","계","","5","","3","3","4","6",
"67세","거주","남자","","3","","2","1","3","4",
"67세","거주","여자","","2","","1","2","1","2",
"67세","동반","계","","2","7","3","2","2","1",
"67세","동반","남자","","0","2","0","0","1","0",
"67세","동반","여자","","2","5","3","2","1","1",
"67세","재외동포","계","","507","909","1094","1412","1543","1614",
"67세","재외동포","남자","","275","464","501","673","699","702",
"67세","재외동포","여자","","232","445","593","739","844","912",
"67세","영주","계","","26","28","33","52","54","71",
"67세","영주","남자","","15","17","10","32","27","37",
"67세","영주","여자","","11","11","23","20","27","34",
"67세","결혼이민","계","","11","17","8","21","19","12",
"67세","결혼이민","남자","","7","13","6","13","12","10",
"67세","결혼이민","여자","","4","4","2","8","7","2",
"67세","기타","계","","","","4","","","2",
"67세","기타","남자","","","","1","","","1",
"67세","기타","여자","","","","3","","","1",
"67세","방문취업","계","","84","27","22","12","9","5",
"67세","방문취업","남자","","50","14","7","8","5","4",
"67세","방문취업","여자","","34","13","15","4","4","1",
"67세","관광상륙","계","","1","","","","","",
"67세","관광상륙","남자","","0","","","","","",
"67세","관광상륙","여자","","1","","","","","",
"68세","총계","계","","800","1039","1362","1394","1585","1753",
"68세","총계","남자","","411","527","603","620","706","793",
"68세","총계","여자","","389","512","759","774","879","960",
"68세","공무","계","","1","1","","3","1","",
"68세","공무","남자","","0","0","","1","1","",
"68세","공무","여자","","1","1","","2","0","",
"68세","사증면제","계","","7","18","9","21","18","20",
"68세","사증면제","남자","","4","7","4","8","9","9",
"68세","사증면제","여자","","3","11","5","13","9","11",
"68세","관광통과","계","","87","69","105","104","69","82",
"68세","관광통과","남자","","46","33","56","50","32","40",
"68세","관광통과","여자","","41","36","49","54","37","42",
"68세","단기방문","계","","98","113","104","113","87","104",
"68세","단기방문","남자","","40","50","33","50","36","46",
"68세","단기방문","여자","","58","63","71","63","51","58",
"68세","유학","계","","","","","1","","",
"68세","유학","남자","","","","","1","","",
"68세","유학","여자","","","","","0","","",
"68세","일반연수","계","","","","","","","1",
"68세","일반연수","남자","","","","","","","1",
"68세","일반연수","여자","","","","","","","0",
"68세","종교","계","","","","1","2","","",
"68세","종교","남자","","","","1","0","","",
"68세","종교","여자","","","","0","2","","",
"68세","주재","계","","1","2","","1","","1",
"68세","주재","남자","","1","2","","1","","1",
"68세","주재","여자","","0","0","","0","","0",
"68세","기업투자","계","","","","","1","","1",
"68세","기업투자","남자","","","","","1","","1",
"68세","기업투자","여자","","","","","0","","0",
"68세","무역경영","계","","6","5","5","5","3","3",
"68세","무역경영","남자","","6","5","5","5","3","3",
"68세","무역경영","여자","","0","0","0","0","0","0",
"68세","교수","계","","3","","1","1","","2",
"68세","교수","남자","","2","","1","1","","2",
"68세","교수","여자","","1","","0","0","","0",
"68세","연구","계","","","2","","1","","2",
"68세","연구","남자","","","2","","1","","1",
"68세","연구","여자","","","0","","0","","1",
"68세","예술흥행","계","","","1","","","","",
"68세","예술흥행","남자","","","1","","","","",
"68세","예술흥행","여자","","","0","","","","",
"68세","특정활동","계","","3","3","2","1","","2",
"68세","특정활동","남자","","3","3","2","1","","2",
"68세","특정활동","여자","","0","0","0","0","","0",
"68세","방문동거","계","","159","46","46","51","75","83",
"68세","방문동거","남자","","55","22","26","23","38","46",
"68세","방문동거","여자","","104","24","20","28","37","37",
"68세","거주","계","","","2","","4","6","4",
"68세","거주","남자","","","1","","3","1","2",
"68세","거주","여자","","","1","","1","5","2",
"68세","동반","계","","1","2","1","1","3","2",
"68세","동반","남자","","0","0","1","0","2","1",
"68세","동반","여자","","1","2","0","1","1","1",
"68세","재외동포","계","","353","709","1032","1037","1258","1368",
"68세","재외동포","남자","","202","362","439","449","550","591",
"68세","재외동포","여자","","151","347","593","588","708","777",
"68세","영주","계","","22","34","39","34","50","53",
"68세","영주","남자","","13","20","26","15","21","32",
"68세","영주","여자","","9","14","13","19","29","21",
"68세","결혼이민","계","","14","9","8","7","13","22",
"68세","결혼이민","남자","","11","6","5","5","11","15",
"68세","결혼이민","여자","","3","3","3","2","2","7",
"68세","기타","계","","","","1","","","",
"68세","기타","남자","","","","1","","","",
"68세","기타","여자","","","","0","","","",
"68세","방문취업","계","","45","23","9","4","2","3",
"68세","방문취업","남자","","28","13","4","3","2","0",
"68세","방문취업","여자","","17","10","5","1","0","3",
"68세","관광상륙","계","","","","","2","","",
"68세","관광상륙","남자","","","","","2","","",
"68세","관광상륙","여자","","","","","0","","",
"69세","총계","계","","665","821","1029","1348","1226","1412",
"69세","총계","남자","","314","389","484","581","544","606",
"69세","총계","여자","","351","432","545","767","682","806",
"69세","공무","계","","","","","","3","1",
"69세","공무","남자","","","","","","1","1",
"69세","공무","여자","","","","","","2","0",
"69세","사증면제","계","","5","11","9","21","9","13",
"69세","사증면제","남자","","2","7","5","10","3","5",
"69세","사증면제","여자","","3","4","4","11","6","8",
"69세","관광통과","계","","82","69","63","104","74","66",
"69세","관광통과","남자","","34","35","33","44","45","25",
"69세","관광통과","여자","","48","34","30","60","29","41",
"69세","단기방문","계","","65","73","85","92","69","74",
"69세","단기방문","남자","","29","27","37","35","22","30",
