"행정구역별","각세별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"강원도","18세","총전출","","3720","3813","3633","3335","3181","3147",
"강원도","18세","순이동","","835","747","324","73","78","11",
"강원도","18세","시군구간전입","","1037","1017","911","731","775","721",
"강원도","18세","시군구간전출","","1037","1017","911","731","775","721",
"강원도","18세","시도간전입","","2264","2163","1716","1410","1382","1323",
"강원도","18세","시도간전출","","1429","1416","1392","1337","1304","1312",
"강원도","19세","총전입","","3865","4008","3895","3739","3393","3260",
"강원도","19세","총전출","","3738","3965","3942","3704","3387","3316",
"강원도","19세","순이동","","127","43","-47","35","6","-56",
"강원도","19세","시군구간전입","","756","766","710","724","643","630",
"강원도","19세","시군구간전출","","756","766","710","724","643","630",
"강원도","19세","시도간전입","","1893","1940","1829","1711","1657","1478",
"강원도","19세","시도간전출","","1766","1897","1876","1676","1651","1534",
"강원도","20세","총전입","","3385","3430","3340","3298","3165","3069",
"강원도","20세","총전출","","3525","3706","3572","3531","3281","3250",
"강원도","20세","순이동","","-140","-276","-232","-233","-116","-181",
"강원도","20세","시군구간전입","","579","634","613","636","582","556",
"강원도","20세","시군구간전출","","579","634","613","636","582","556",
"강원도","20세","시도간전입","","1540","1492","1472","1387","1401","1330",
"강원도","20세","시도간전출","","1680","1768","1704","1620","1517","1511",
"강원도","21세","총전입","","3774","3926","3957","3572","3654","3301",
"강원도","21세","총전출","","3726","3985","3923","3796","3746","3636",
"강원도","21세","순이동","","48","-59","34","-224","-92","-335",
"강원도","21세","시군구간전입","","668","688","696","678","681","568",
"강원도","21세","시군구간전출","","668","688","696","678","681","568",
"강원도","21세","시도간전입","","1928","1873","1950","1608","1728","1439",
"강원도","21세","시도간전출","","1880","1932","1916","1832","1820","1774",
"강원도","22세","총전입","","3993","4592","5204","4704","4430","4037",
"강원도","22세","총전출","","4129","4923","5095","5013","4745","4855",
"강원도","22세","순이동","","-136","-331","109","-309","-315","-818",
"강원도","22세","시군구간전입","","724","853","887","883","813","760",
"강원도","22세","시군구간전출","","724","853","887","883","813","760",
"강원도","22세","시도간전입","","2171","2369","2972","2489","2403","1926",
"강원도","22세","시도간전출","","2307","2700","2863","2798","2718","2744",
"강원도","23세","총전입","","4081","4410","5485","4556","4519","4397",
"강원도","23세","총전출","","4212","4564","5151","5063","4682","5078",
"강원도","23세","순이동","","-131","-154","334","-507","-163","-681",
"강원도","23세","시군구간전입","","755","734","835","812","803","778",
"강원도","23세","시군구간전출","","755","734","835","812","803","778",
"강원도","23세","시도간전입","","2228","2436","3206","2364","2499","2150",
"강원도","23세","시도간전출","","2359","2590","2872","2871","2662","2831",
"강원도","24세","총전입","","3983","4141","4786","4548","4744","4467",
"강원도","24세","총전출","","4696","4868","5450","6016","5907","5833",
"강원도","24세","순이동","","-713","-727","-664","-1468","-1163","-1366",
"강원도","24세","시군구간전입","","764","799","859","887","939","862",
"강원도","24세","시군구간전출","","764","799","859","887","939","862",
"강원도","24세","시도간전입","","2017","2139","2584","2237","2378","2083",
"강원도","24세","시도간전출","","2730","2866","3248","3705","3541","3449",
"강원도","25세","총전입","","3744","4087","4485","4298","4662","4674",
"강원도","25세","총전출","","4697","5017","5443","5473","6033","6196",
"강원도","25세","순이동","","-953","-930","-958","-1175","-1371","-1522",
"강원도","25세","시군구간전입","","730","756","848","796","970","877",
"강원도","25세","시군구간전출","","730","756","848","796","970","877",
"강원도","25세","시도간전입","","1855","2061","2287","2047","2242","2130",
"강원도","25세","시도간전출","","2808","2991","3245","3222","3613","3652",
"강원도","26세","총전입","","4021","4108","4489","4418","4431","4935",
"강원도","26세","총전출","","4668","4825","4972","5200","5144","5917",
"강원도","26세","순이동","","-647","-717","-483","-782","-713","-982",
"강원도","26세","시군구간전입","","823","793","826","868","846","906",
"강원도","26세","시군구간전출","","823","793","826","868","846","906",
"강원도","26세","시도간전입","","1870","1948","2230","2046","2089","2250",
"강원도","26세","시도간전출","","2517","2665","2713","2828","2802","3232",
"강원도","27세","총전입","","4205","4204","4323","4414","4359","4498",
"강원도","27세","총전출","","4631","4673","4615","4832","4740","5127",
"강원도","27세","순이동","","-426","-469","-292","-418","-381","-629",
"강원도","27세","시군구간전입","","803","780","857","894","862","840",
"강원도","27세","시군구간전출","","803","780","857","894","862","840",
"강원도","27세","시도간전입","","1919","1968","2035","1989","2021","1944",
"강원도","27세","시도간전출","","2345","2437","2327","2407","2402","2573",
"강원도","28세","총전입","","4191","4301","4253","4361","4350","4442",
"강원도","28세","총전출","","4440","4618","4459","4586","4470","4848",
"강원도","28세","순이동","","-249","-317","-206","-225","-120","-406",
"강원도","28세","시군구간전입","","795","804","771","829","854","854",
"강원도","28세","시군구간전출","","795","804","771","829","854","854",
"강원도","28세","시도간전입","","1846","1826","2025","1888","1943","1828",
"강원도","28세","시도간전출","","2095","2143","2231","2113","2063","2234",
"강원도","29세","총전입","","4578","4405","4464","4339","4110","4323",
"강원도","29세","총전출","","4701","4511","4537","4422","4124","4643",
"강원도","29세","순이동","","-123","-106","-73","-83","-14","-320",
"강원도","29세","시군구간전입","","791","791","876","815","759","851",
"강원도","29세","시군구간전출","","791","791","876","815","759","851",
"강원도","29세","시도간전입","","1948","1879","1937","1828","1817","1691",
"강원도","29세","시도간전출","","2071","1985","2010","1911","1831","2011",
"강원도","30세","총전입","","4944","4715","4308","4420","3984","4151",
"강원도","30세","총전출","","5104","4844","4372","4402","4093","4389",
"강원도","30세","순이동","","-160","-129","-64","18","-109","-238",
"강원도","30세","시군구간전입","","960","859","793","816","737","743",
"강원도","30세","시군구간전출","","960","859","793","816","737","743",
"강원도","30세","시도간전입","","1910","1873","1782","1901","1657","1594",
"강원도","30세","시도간전출","","2070","2002","1846","1883","1766","1832",
"강원도","31세","총전입","","5079","4969","4517","4195","4003","4010",
"강원도","31세","총전출","","5080","4971","4559","4159","4083","4136",
"강원도","31세","순이동","","-1","-2","-42","36","-80","-126",
"강원도","31세","시군구간전입","","883","834","834","752","733","762",
"강원도","31세","시군구간전출","","883","834","834","752","733","762",
"강원도","31세","시도간전입","","2056","1954","1819","1707","1645","1495",
"강원도","31세","시도간전출","","2057","1956","1861","1671","1725","1621",
"강원도","32세","총전입","","4883","5062","4794","4353","3857","3918",
"강원도","32세","총전출","","4935","5169","4708","4390","3846","4186",
"강원도","32세","순이동","","-52","-107","86","-37","11","-268",
"강원도","32세","시군구간전입","","885","870","863","815","727","730",
"강원도","32세","시군구간전출","","885","870","863","815","727","730",
"강원도","32세","시도간전입","","1905","1895","1923","1685","1553","1366",
"강원도","32세","시도간전출","","1957","2002","1837","1722","1542","1634",
"강원도","33세","총전입","","4732","4945","4915","4627","3913","3837",
"강원도","33세","총전출","","4699","4921","4813","4540","3979","3901",
"강원도","33세","순이동","","33","24","102","87","-66","-64",
"강원도","33세","시군구간전입","","810","848","882","761","751","685",
"강원도","33세","시군구간전출","","810","848","882","761","751","685",
"강원도","33세","시도간전입","","1802","1816","1901","1771","1498","1383",
"강원도","33세","시도간전출","","1769","1792","1799","1684","1564","1447",
"강원도","34세","총전입","","4286","4784","4736","4721","4326","3984",
"강원도","34세","총전출","","4181","4775","4633","4632","4171","4025",
"강원도","34세","순이동","","105","9","103","89","155","-41",
