"경상남도","전라남도",4437,277,4679,269,4742,191,4610,253,4451,474,4451,625
"경상남도","경상북도",9718,626,9540,127,10003,-86,9257,431,9320,790,9014,637
"경상남도","경상남도",293031,0,319925,0,311708,0,277204,0,275875,0,265997,0
"경상남도","제주특별자치도",1473,195,1748,525,1852,352,2444,996,2533,1032,2291,511
"제주특별자치도","전국",81028,-7823,81396,-11112,83323,-14257,92193,-14632,91022,-14005,95349,-8853
"제주특별자치도","서울특별시",5410,-2418,5739,-3292,6351,-4083,6634,-3831,7209,-3195,7720,-2109
"제주특별자치도","부산광역시",1576,-420,1742,-389,1773,-962,1853,-1095,2029,-964,1980,-846
"제주특별자치도","대구광역시",620,-227,631,-430,734,-583,823,-571,1003,-628,1032,-539
"제주특별자치도","인천광역시",1167,-553,1222,-719,1287,-989,1414,-961,1552,-1161,1738,-588
"제주특별자치도","광주광역시",767,-55,668,-349,793,-363,741,-388,898,-293,926,-252
"제주특별자치도","대전광역시",480,-205,570,-169,603,-364,631,-253,688,-147,689,-127
"제주특별자치도","울산광역시",356,-44,392,-100,441,-240,430,-314,403,-412,470,-323
"제주특별자치도","세종특별자치시",74,33,134,71,188,49,210,46,255,-8,333,59
"제주특별자치도","경기도",4775,-2782,5291,-3787,5845,-4739,6520,-4417,6931,-4324,7779,-2615
"제주특별자치도","강원도",511,-175,543,-271,607,-232,694,-240,693,-252,802,-133
"제주특별자치도","충청북도",433,-207,546,-296,621,-217,726,-181,754,-255,783,-56
"제주특별자치도","충청남도",676,-186,757,-158,896,-198,834,-329,967,-303,1002,-163
"제주특별자치도","전라북도",516,-209,609,-215,683,-377,733,-384,768,-346,902,-229
"제주특별자치도","전라남도",1001,-47,928,-246,1062,-279,1127,-273,1102,-322,1254,-36
"제주특별자치도","경상북도",781,-133,728,-237,903,-328,931,-445,994,-363,1146,-385
"제주특별자치도","경상남도",1278,-195,1223,-525,1500,-352,1448,-996,1501,-1032,1780,-511
"제주특별자치도","제주특별자치도",60607,0,59673,0,59036,0,66444,0,63275,0,65013,0
