"국적별","체류자격별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"파키스탄","종교","여자","","0","0","1","0","1","1",
"파키스탄","주재","계","","1","1","3","","","",
"파키스탄","주재","남자","","1","1","3","","","",
"파키스탄","주재","여자","","0","0","0","","","",
"파키스탄","기업투자","계","","75","40","45","51","42","45",
"파키스탄","기업투자","남자","","74","40","45","51","41","45",
"파키스탄","기업투자","여자","","1","0","0","0","1","0",
"파키스탄","무역경영","계","","25","34","28","30","18","18",
"파키스탄","무역경영","남자","","25","33","28","29","18","18",
"파키스탄","무역경영","여자","","0","1","0","1","0","0",
"파키스탄","교수","계","","2","4","2","6","1","6",
"파키스탄","교수","남자","","2","2","2","6","1","6",
"파키스탄","교수","여자","","0","2","0","0","0","0",
"파키스탄","연구","계","","13","16","19","21","24","32",
"파키스탄","연구","남자","","11","16","16","16","20","32",
"파키스탄","연구","여자","","2","0","3","5","4","0",
"파키스탄","예술흥행","계","","","","1","1","","",
"파키스탄","예술흥행","남자","","","","1","1","","",
"파키스탄","예술흥행","여자","","","","0","0","","",
"파키스탄","특정활동","계","","11","22","9","20","9","12",
"파키스탄","특정활동","남자","","9","22","9","19","9","12",
"파키스탄","특정활동","여자","","2","0","0","1","0","0",
"파키스탄","비전문취업","계","","1143","790","770","691","668","812",
"파키스탄","비전문취업","남자","","1143","790","770","691","668","812",
"파키스탄","비전문취업","여자","","0","0","0","0","0","0",
"파키스탄","방문동거","계","","7","11","9","16","14","27",
"파키스탄","방문동거","남자","","5","9","3","6","7","12",
"파키스탄","방문동거","여자","","2","2","6","10","7","15",
"파키스탄","거주","계","","11","5","10","16","16","16",
"파키스탄","거주","남자","","4","2","5","4","4","8",
"파키스탄","거주","여자","","7","3","5","12","12","8",
"파키스탄","동반","계","","322","348","349","403","342","412",
"파키스탄","동반","남자","","97","93","96","126","87","118",
"파키스탄","동반","여자","","225","255","253","277","255","294",
"파키스탄","영주","계","","16","17","31","23","12","18",
"파키스탄","영주","남자","","14","17","31","22","11","12",
"파키스탄","영주","여자","","2","0","0","1","1","6",
"파키스탄","결혼이민","계","","107","96","104","119","73","81",
"파키스탄","결혼이민","남자","","84","84","80","101","59","70",
"파키스탄","결혼이민","여자","","23","12","24","18","14","11",
"파키스탄","기타","계","","7","22","132","140","38","24",
"파키스탄","기타","남자","","7","20","130","136","37","21",
"파키스탄","기타","여자","","0","2","2","4","1","3",
"팔레스타인","총계","계","","17","17","16","14","22","16",
"팔레스타인","총계","남자","","13","14","11","11","14","10",
"팔레스타인","총계","여자","","4","3","5","3","8","6",
"팔레스타인","공무","계","","","","","","1","",
"팔레스타인","공무","남자","","","","","","0","",
"팔레스타인","공무","여자","","","","","","1","",
"팔레스타인","관광통과","계","","","","","1","1","",
"팔레스타인","관광통과","남자","","","","","1","1","",
"팔레스타인","관광통과","여자","","","","","0","0","",
"팔레스타인","단기방문","계","","6","6","4","5","4","7",
"팔레스타인","단기방문","남자","","5","5","3","3","3","7",
"팔레스타인","단기방문","여자","","1","1","1","2","1","0",
"팔레스타인","유학","계","","7","6","5","3","7","6",
"팔레스타인","유학","남자","","5","5","1","2","6","1",
"팔레스타인","유학","여자","","2","1","4","1","1","5",
"팔레스타인","일반연수","계","","1","3","2","2","2","",
"팔레스타인","일반연수","남자","","1","2","2","2","0","",
"팔레스타인","일반연수","여자","","0","1","0","0","2","",
"팔레스타인","기업투자","계","","1","1","1","","1","",
"팔레스타인","기업투자","남자","","1","1","1","","1","",
"팔레스타인","기업투자","여자","","0","0","0","","0","",
"팔레스타인","무역경영","계","","","1","2","1","2","",
"팔레스타인","무역경영","남자","","","1","2","1","2","",
"팔레스타인","무역경영","여자","","","0","0","0","0","",
"팔레스타인","교수","계","","","","","1","","",
"팔레스타인","교수","남자","","","","","1","","",
"팔레스타인","교수","여자","","","","","0","","",
"팔레스타인","예술흥행","계","","","","1","1","","",
"팔레스타인","예술흥행","남자","","","","1","1","","",
"팔레스타인","예술흥행","여자","","","","0","0","","",
"팔레스타인","동반","계","","2","","1","","4","2",
"팔레스타인","동반","남자","","1","","1","","1","1",
"팔레스타인","동반","여자","","1","","0","","3","1",
"팔레스타인","영주","계","","","","","","","1",
"팔레스타인","영주","남자","","","","","","","1",
"팔레스타인","영주","여자","","","","","","","0",
"필리핀","총계","계","","11963","10717","9867","9530","8988","10053",
"필리핀","총계","남자","","6589","5837","5532","5495","5185","5888",
"필리핀","총계","여자","","5374","4880","4335","4035","3803","4165",
"필리핀","공무","계","","6","20","13","10","16","24",
"필리핀","공무","남자","","5","15","4","6","7","12",
"필리핀","공무","여자","","1","5","9","4","9","12",
"필리핀","사증면제","계","","2","5","","2","1","",
"필리핀","사증면제","남자","","2","2","","2","0","",
"필리핀","사증면제","여자","","0","3","","0","1","",
"필리핀","관광통과","계","","37","58","97","61","65","112",
"필리핀","관광통과","남자","","27","45","57","39","43","57",
"필리핀","관광통과","여자","","10","13","40","22","22","55",
"필리핀","단기방문","계","","1631","1846","1914","1885","2465","2728",
"필리핀","단기방문","남자","","475","517","554","543","780","900",
"필리핀","단기방문","여자","","1156","1329","1360","1342","1685","1828",
"필리핀","단기취업","계","","2","1","","9","12","43",
"필리핀","단기취업","남자","","2","0","","9","7","36",
"필리핀","단기취업","여자","","0","1","","0","5","7",
"필리핀","문화예술","계","","1","2","2","2","2","6",
"필리핀","문화예술","남자","","0","1","1","0","1","1",
"필리핀","문화예술","여자","","1","1","1","2","1","5",
"필리핀","구직","계","","1","","","4","1","2",
"필리핀","구직","남자","","0","","","3","0","1",
"필리핀","구직","여자","","1","","","1","1","1",
"필리핀","유학","계","","241","255","259","249","297","266",
"필리핀","유학","남자","","87","85","87","89","87","86",
"필리핀","유학","여자","","154","170","172","160","210","180",
"필리핀","기술연수","계","","20","38","54","42","29","19",
"필리핀","기술연수","남자","","11","12","10","7","2","5",
"필리핀","기술연수","여자","","9","26","44","35","27","14",
"필리핀","일반연수","계","","95","102","105","114","110","99",
"필리핀","일반연수","남자","","44","36","42","49","40","40",
"필리핀","일반연수","여자","","51","66","63","65","70","59",
"필리핀","종교","계","","80","71","87","99","81","92",
"필리핀","종교","남자","","19","20","30","30","31","28",
"필리핀","종교","여자","","61","51","57","69","50","64",
"필리핀","주재","계","","7","3","5","4","2","6",
"필리핀","주재","남자","","6","3","5","4","1","2",
"필리핀","주재","여자","","1","0","0","0","1","4",
"필리핀","기업투자","계","","9","3","6","11","11","7",
"필리핀","기업투자","남자","","7","1","4","9","7","4",
"필리핀","기업투자","여자","","2","2","2","2","4","3",
"필리핀","무역경영","계","","103","179","166","68","59","50",
"필리핀","무역경영","남자","","100","175","161","66","57","47",
"필리핀","무역경영","여자","","3","4","5","2","2","3",
"필리핀","교수","계","","22","29","16","10","15","5",
"필리핀","교수","남자","","9","7","6","3","6","1",
"필리핀","교수","여자","","13","22","10","7","9","4",
"필리핀","선원","계","","4","1","","1","4","3",
"필리핀","선원","남자","","4","1","","1","3","3",
"필리핀","선원","여자","","0","0","","0","1","0",
"필리핀","회화지도","계","","","","1","","","",
"필리핀","회화지도","남자","","","","1","","","",
"필리핀","회화지도","여자","","","","0","","","",
"필리핀","연구","계","","10","6","1","5","4","10",
"필리핀","연구","남자","","6","4","0","3","2","5",
"필리핀","연구","여자","","4","2","1","2","2","5",
"필리핀","전문직업","계","","","","3","1","2","2",
"필리핀","전문직업","남자","","","","3","1","2","2",
"필리핀","전문직업","여자","","","","0","0","0","0",
"필리핀","예술흥행","계","","1438","1430","1111","644","282","410",
"필리핀","예술흥행","남자","","115","117","78","81","45","98",
"필리핀","예술흥행","여자","","1323","1313","1033","563","237","312",
"필리핀","특정활동","계","","271","122","85","74","45","78",
"필리핀","특정활동","남자","","229","98","71","60","31","56",
"필리핀","특정활동","여자","","42","24","14","14","14","22",
"필리핀","비전문취업","계","","6070","4997","4593","4852","4297","4834",
"필리핀","비전문취업","남자","","5333","4598","4308","4375","3931","4377",
"필리핀","비전문취업","여자","","737","399","285","477","366","457",
"필리핀","방문동거","계","","183","186","273","290","279","264",
"필리핀","방문동거","남자","","29","23","39","49","45","44",
"필리핀","방문동거","여자","","154","163","234","241","234","220",
"필리핀","거주","계","","45","41","52","51","42","42",
"필리핀","거주","남자","","16","24","20","25","24","24",
"필리핀","거주","여자","","29","17","32","26","18","18",
"필리핀","동반","계","","112","131","107","75","58","66",
"필리핀","동반","남자","","33","31","23","14","14","19",
"필리핀","동반","여자","","79","100","84","61","44","47",
"필리핀","재외동포","계","","2","","4","","1","",
"필리핀","재외동포","남자","","1","","2","","0","",
"필리핀","재외동포","여자","","1","","2","","1","",
"필리핀","영주","계","","19","17","17","26","14","21",
"필리핀","영주","남자","","2","0","4","5","0","3",
"필리핀","영주","여자","","17","17","13","21","14","18",
"필리핀","결혼이민","계","","1552","1174","894","936","791","860",
"필리핀","결혼이민","남자","","27","22","20","19","17","34",
"필리핀","결혼이민","여자","","1525","1152","874","917","774","826",
